Date,Log Return
2020/2/19,0.014378852
2020/2/20,-0.010311796
2020/2/21,-0.022895071
2020/2/24,-0.048665662
2020/2/25,-0.034459093
2020/2/26,0.015739197
2020/2/27,-0.067602787
2020/2/28,-0.000585075
2020/3/2,0.089018199
2020/3/3,-0.032274548
2020/3/4,0.04534106
2020/3/5,-0.032974904
2020/3/6,-0.013368819
2020/3/9,-0.082395638
2020/3/10,0.069546757
2020/3/11,-0.035348128
2020/3/12,-0.103977853
2020/3/13,0.113157397
2020/3/16,-0.137708059
2020/3/17,0.043030947
2020/3/18,-0.024784502
2020/3/19,-0.00769166
2020/3/20,-0.065590382
2020/3/23,-0.021473021
2020/3/24,0.095605917
2020/3/25,-0.005523893
2020/3/26,0.051285165
2020/3/27,-0.042283592
2020/3/30,0.028138045
2020/3/31,-0.002042725
2020/4/1,-0.054051938
2020/4/2,0.01654887
2020/4/3,-0.01447565
2020/4/6,0.083640092
2020/4/7,-0.011650003
2020/4/8,0.025272781
2020/4/9,0.00718958
2020/4/13,0.019437868
2020/4/14,0.049269477
2020/4/15,-0.009169405
2020/4/16,0.007914179
2020/4/17,-0.013661108
2020/4/20,-0.020975572
2020/4/21,-0.031398105
2020/4/22,0.028396922
2020/4/23,-0.003883287
2020/4/24,0.028460845
2020/4/27,0.000706352
2020/4/28,-0.016342043
2020/4/29,0.032317091
2020/4/30,0.020876826
2020/5/1,-0.016230286
2020/5/4,0.014049578
2020/5/5,0.014897341
2020/5/6,0.010264515
2020/5/7,0.010291911
2020/5/8,0.023522648
2020/5/11,0.015612934
2020/5/12,-0.01149391
2020/5/13,-0.012147762
2020/5/14,0.006124619
2020/5/15,-0.005929701
2020/5/18,0.023287841
2020/5/19,-0.005795092
2020/5/20,0.01926155
2020/5/21,-0.007483661
2020/5/22,0.006417835
2020/5/26,-0.006796559
2020/5/27,0.004347528
2020/5/28,0.000440095
2020/5/29,-0.000974545
2020/6/1,0.012222905
2020/6/2,0.004618663
2020/6/3,0.005490117
2020/6/4,-0.008649578
2020/6/5,0.028082953
2020/6/8,0.005895216
2020/6/9,0.031089707
2020/6/10,0.025402123
2020/6/11,-0.049201152
2020/6/12,0.008596123
2020/6/15,0.012291405
2020/6/16,0.02615719
2020/6/17,-0.001392635
2020/6/18,0.000398195
2020/6/19,-0.005731082
2020/6/22,0.02582735
2020/6/23,0.02112027
2020/6/24,-0.017809881
2020/6/25,0.013188357
2020/6/26,-0.031207769
2020/6/29,0.022785079
2020/6/30,0.008313012
2020/7/1,-0.001893268
2020/7/2,0
2020/7/6,0.026398843
2020/7/7,-0.003107833
2020/7/8,0.02302299
2020/7/9,0.004291217
2020/7/10,0.00174758
2020/7/13,-0.004623847
2020/7/14,0.016413045
2020/7/15,0.00685376
2020/7/16,-0.012381081
2020/7/17,-0.002022583
2020/7/20,0.020854913
2020/7/21,-0.013897545
2020/7/22,0.002805134
2020/7/23,-0.046584862
2020/7/24,-0.002480274
2020/7/27,0.02342375
2020/7/28,-0.016564086
2020/7/29,0.018987007
2020/7/30,0.01202765
2020/7/31,0.09956358
2020/8/3,0.024885313
2020/8/4,0.006655916
2020/8/5,0.003618199
2020/8/6,0.03429435
2020/8/7,-0.022998199
2020/8/10,0.014430309
2020/8/11,-0.03019121
2020/8/12,0.032694099
2020/8/13,0.017542711
2020/8/14,-0.000891545
2020/8/17,-0.002614289
2020/8/18,0.008298234
2020/8/19,0.001253813
2020/8/20,0.021946995
2020/8/21,0.050248823
2020/8/24,0.011889255
2020/8/25,-0.008237536
2020/8/26,0.01350735
2020/8/27,-0.012026469
2020/8/28,-0.001621052
2020/8/31,0.033349787
2020/9/1,0.039059707
2020/9/2,-0.020936277
2020/9/3,-0.083447623
2020/9/4,0.000661455
2020/9/8,-0.069666021
2020/9/9,0.039111649
2020/9/10,-0.033190545
2020/9/11,-0.013215837
2020/9/14,0.029558766
2020/9/15,0.001559043
2020/9/16,-0.02995788
2020/9/17,-0.016092186
2020/9/18,-0.032234331
2020/9/21,0.029875003
2020/9/22,0.015593438
2020/9/23,-0.042851058
2020/9/24,0.010216319
2020/9/25,0.036829695
2020/9/28,0.023588443
2020/9/29,-0.007596576
2020/9/30,0.014963183
2020/10/1,0.008426624
2020/10/2,-0.032812576
2020/10/5,0.030326461
2020/10/6,-0.029088476
2020/10/7,0.016824742
2020/10/8,-0.000956121
2020/10/9,0.017246071
2020/10/12,0.061584717
2020/10/13,-0.026885583
2020/10/14,0.000742844
2020/10/15,-0.003968592
2020/10/16,-0.014099354
2020/10/19,-0.025873724
2020/10/20,0.013105684
2020/10/21,-0.005461214
2020/10/22,-0.009629433
2020/10/23,-0.006152832
2020/10/26,8.69E-05
2020/10/27,0.013382414
2020/10/28,-0.047418963
2020/10/29,0.036380527
2020/10/30,-0.057648236
2020/11/2,-0.000826945
2020/11/3,0.015236586
2020/11/4,0.040024979
2020/11/5,0.034878317
2020/11/6,-0.001136842
2020/11/9,-0.02017006
2020/11/10,-0.003013299
2020/11/11,0.029901036
2020/11/12,-0.002346113
2020/11/13,0.000419502
2020/11/16,0.00868252
2020/11/17,-0.007593146
2020/11/18,-0.011456605
2020/11/19,0.005154779
2020/11/20,-0.011017959
2020/11/23,-0.030193956
2020/11/24,0.011527523
2020/11/25,0.007439484
2020/11/27,0.004814673
2020/11/30,0.020880158
2020/12/1,0.030361877
2020/12/2,0.002929165
2020/12/3,-0.00113809
2020/12/4,-0.005628227
2020/12/7,0.012195232
2020/12/8,0.005077833
2020/12/9,-0.021125253
2020/12/10,0.011917523
2020/12/11,-0.006757503
2020/12/14,-0.00516002
2020/12/15,0.048876216
2020/12/16,-0.000547433
2020/12/17,0.006939251
2020/12/18,-0.015977829
2020/12/21,0.012319174
2020/12/22,0.028067069
2020/12/23,-0.007000509
2020/12/24,0.007682718
2020/12/28,0.035141007
2020/12/29,-0.01340441
2020/12/30,-0.008563349
2020/12/31,-0.007732262
2021/1/4,-0.025030028
2021/1/5,0.012287957
2021/1/6,-0.034241211
2021/1/7,0.033554001
2021/1/8,0.00859438
2021/1/11,-0.023523342
2021/1/12,-0.001396668
2021/1/13,0.016096535
2021/1/14,-0.01524275
2021/1/15,-0.013825739
2021/1/19,0.005412403
2021/1/20,0.032327868
2021/1/21,0.036002605
2021/1/22,0.015945779
2021/1/25,0.027307457
2021/1/26,0.001677717
2021/1/27,-0.007713194
2021/1/28,-0.035611929
2021/1/29,-0.038138656
2021/2/1,0.016385026
2021/2/2,0.006316795
2021/2/3,-0.007808534
2021/2/4,0.025431371
2021/2/5,-0.003102735
2021/2/8,0.001096022
2021/2/9,-0.006595253
2021/2/10,-0.004568833
2021/2/11,-0.001922307
2021/2/12,0.001774577
2021/2/16,-0.016235048
2021/2/17,-0.017801591
2021/2/18,-0.008673927
2021/2/19,0.00123256
2021/2/22,-0.030251902
2021/2/23,-0.00111171
2021/2/24,-0.004060347
2021/2/25,-0.035401964
2021/2/26,0.00222913
2021/3/1,0.052451284
2021/3/2,-0.021115029
2021/3/3,-0.024760575
2021/3/4,-0.015938227
2021/3/5,0.010681198
2021/3/8,-0.042566912
2021/3/9,0.039845355
2021/3/10,-0.009209112
2021/3/11,0.016368107
2021/3/12,-0.007654737
2021/3/15,0.024162509
2021/3/16,0.012662492
2021/3/17,-0.006471371
2021/3/18,-0.034493324
2021/3/19,-0.004490333
2021/3/22,0.027941708
2021/3/23,-0.006912574
2021/3/24,-0.020196157
2021/3/25,0.00415509
2021/3/26,0.005128194
2021/3/29,0.001483964
2021/3/30,-0.012350491
2021/3/31,0.018591745
2021/4/1,0.006934505
2021/4/5,0.023303756
2021/4/6,0.002459142
2021/4/7,0.013301361
2021/4/8,0.019051189
2021/4/9,0.020049294
2021/4/12,-0.013321314
2021/4/13,0.024015568
2021/4/14,-0.018014148
2021/4/15,0.01853501
2021/4/16,-0.002530923
2021/4/19,0.005055687
2021/4/20,-0.01291311
2021/4/21,0.00292575
2021/4/22,-0.01175424
2021/4/23,0.017877672
2021/4/26,0.002973603
2021/4/27,-0.002452546
2021/4/28,-0.00604566
2021/4/29,-0.000748766
2021/4/30,-0.015249247
2021/5/3,0.008181964
2021/5/4,-0.03602666
2021/5/5,0.001953474
2021/5/6,0.012721267
2021/5/7,0.005313396
2021/5/10,-0.026143569
2021/5/11,-0.0074376
2021/5/12,-0.025254919
2021/5/13,0.017761151
2021/5/14,0.019650198
2021/5/17,-0.009301531
2021/5/18,-0.011309392
2021/5/19,-0.001282405
2021/5/20,0.020794429
2021/5/21,-0.01487726
2021/5/24,0.013226398
2021/5/25,-0.001574737
2021/5/26,-0.000394332
2021/5/27,-0.012453927
2021/5/28,-0.005362267
2021/6/1,-0.002651979
2021/6/2,0.006256605
2021/6/3,-0.012228566
2021/6/4,0.018843457
2021/6/7,7.95E-05
2021/6/8,0.00664967
2021/6/9,0.003072505
2021/6/10,-0.00805553
2021/6/11,0.009784578
2021/6/14,0.024280702
2021/6/15,-0.006458451
2021/6/16,0.003926109
2021/6/17,0.012522146
2021/6/18,-0.01014319
2021/6/21,0.014005549
2021/6/22,0.012618446
2021/6/23,-0.002091951
2021/6/24,-0.00217157
2021/6/25,-0.002251232
2021/6/28,0.012468133
2021/6/29,0.011434559
2021/6/30,0.004610616
2021/7/1,0.002260801
2021/7/2,0.019406769
2021/7/6,0.014611222
2021/7/7,0.017795977
2021/7/8,-0.009242157
2021/7/9,0.012970358
2021/7/12,-0.00421249
2021/7/13,0.007858247
2021/7/14,0.023814652
2021/7/15,-0.004502206
2021/7/16,-0.014175781
2021/7/19,-0.02728342
2021/7/20,0.025642454
2021/7/21,-0.005145123
2021/7/22,0.009582733
2021/7/23,0.011917908
2021/7/26,0.002890179
2021/7/27,-0.015012489
2021/7/28,-0.012271065
2021/7/29,0.004542157
2021/7/30,0.001509408
2021/8/2,-0.00233346
2021/8/3,0.012564847
2021/8/4,-0.002786107
2021/8/5,0.000748102
2021/8/6,-0.004778318
2021/8/9,-0.000342214
2021/8/10,-0.003359654
2021/8/11,0.001783938
2021/8/12,0.020560666
2021/8/13,0.001409454
2021/8/16,0.013456855
2021/8/17,-0.006173098
2021/8/18,-0.025831722
2021/8/19,0.002320318
2021/8/20,0.010105508
2021/8/23,0.01020495
2021/8/24,-0.000601437
2021/8/25,-0.00845706
2021/8/26,-0.005542486
2021/8/27,0.007159013
2021/8/30,0.029963895
2021/8/31,-0.008460446
2021/9/1,0.004468437
2021/9/2,0.007447165
2021/9/3,0.004221389
2021/9/7,0.015370736
2021/9/8,-0.010134839
2021/9/9,-0.006727508
2021/9/10,-0.033662117
2021/9/13,0.003885857
2021/9/14,-0.009608135
2021/9/15,0.006124921
2021/9/16,-0.00161165
2021/9/17,-0.018518248
2021/9/20,-0.021592562
2021/9/21,0.003421743
2021/9/22,0.016731796
2021/9/23,0.006696917
2021/9/24,0.000612756
2021/9/27,-0.010605813
2021/9/28,-0.024089269
2021/9/29,0.006461937
2021/9/30,-0.009355468
2021/10/1,0.008094346
2021/10/4,-0.024913369
2021/10/5,0.014059153
2021/10/6,0.006287503
2021/10/7,0.009043265
2021/10/8,-0.002725563
2021/10/11,-0.00062989
2021/10/12,-0.00914473
2021/10/13,-0.004248889
2021/10/14,0.020023914
2021/10/15,0.007484423
2021/10/18,0.011736679
2021/10/19,0.014967795
2021/10/20,0.003355345
2021/10/21,0.001473117
2021/10/22,-0.005299029
2021/10/25,-0.000336449
2021/10/26,0.004564429
2021/10/27,-0.003152814
2021/10/28,0.024684658
2021/10/29,-0.018322446
2021/11/1,-0.005623197
2021/11/2,0.0070908
2021/11/3,0.009751072
2021/11/4,-0.003504815
2021/11/5,0.003575886
2021/11/8,-0.005568235
2021/11/9,0.002456766
2021/11/10,-0.019349431
2021/11/11,-0.000338022
2021/11/12,0.014235269
2021/11/15,6.65E-05
2021/11/16,0.006644675
2021/11/17,0.01635535
2021/11/18,0.02813658
2021/11/19,0.016833616
2021/11/22,0.00292308
2021/11/23,0.002419152
2021/11/24,0.003278196
2021/11/26,-0.032191096
2021/11/29,0.021637913
2021/11/30,0.031089442
2021/12/1,-0.003211454
2021/12/2,-0.006148788
2021/12/3,-0.011793713
2021/12/6,0.021274844
2021/12/7,0.034832535
2021/12/8,0.022527397
2021/12/9,-0.002974635
2021/12/10,0.027628273
2021/12/13,-0.020890974
2021/12/14,-0.008055797
2021/12/15,0.028110499
2021/12/16,-0.040055685
2021/12/17,-0.006522777
2021/12/20,-0.008155215
2021/12/21,0.018907175
2021/12/22,0.015202444
2021/12/23,0.00363733
2021/12/27,0.022715004
2021/12/28,-0.005784007
2021/12/29,0.000501719
2021/12/30,-0.006600047
2021/12/31,-0.003541361
2022/1/3,0.024696547
2022/1/4,-0.012772826
2022/1/5,-0.026960034
2022/1/6,-0.016834153
2022/1/7,0.000987918
2022/1/10,0.000116066
2022/1/11,0.016644533
2022/1/12,0.002566972
2022/1/13,-0.019211505
2022/1/14,0.005097652
2022/1/18,-0.019074787
2022/1/19,-0.021249176
2022/1/20,-0.010400994
2022/1/21,-0.012847216
2022/1/24,-0.004876095
2022/1/25,-0.011450002
2022/1/26,-0.000563281
2022/1/27,-0.002947752
2022/1/28,0.067450985
2022/1/31,0.025790158
2022/2/1,-0.00097307
2022/2/2,0.007019454
2022/2/3,-0.016861002
2022/2/4,-0.001680769
2022/2/7,-0.004243571
2022/2/8,0.018298256
2022/2/9,0.008259674
2022/2/10,-0.023881632
2022/2/11,-0.020425852
2022/2/14,0.001422238
2022/2/15,0.022888414
2022/2/16,-0.001389764
2022/2/17,-0.02149865
2022/2/18,-0.009399789
2022/2/22,-0.017972841
2022/2/23,-0.026204616
2022/2/24,0.016542807
2022/2/25,0.012881988
2022/2/28,0.001636429
2022/3/1,-0.011696014
2022/3/2,0.020379281
2022/3/3,-0.001983524
2022/3/4,-0.018579598
2022/3/7,-0.024003334
2022/3/8,-0.011744852
2022/3/9,0.034399013
2022/3/10,-0.02756254
2022/3/11,-0.024199314
2022/3/14,-0.026921511
2022/3/15,0.029245456
2022/3/16,0.028602504
2022/3/17,0.006433306
2022/3/18,0.020703263
2022/3/21,0.00850128
2022/3/22,0.020587261
2022/3/23,0.008199836
2022/3/24,0.022424531
2022/3/25,0.003727315
2022/3/28,0.0050239
2022/3/29,0.018953573
2022/3/30,-0.006671719
2022/3/31,-0.017935653
2022/4/1,-0.001719514
2022/4/4,0.023417077
2022/4/5,-0.019123691
2022/4/6,-0.018623116
2022/4/7,0.001802464
2022/4/8,-0.011980431
2022/4/11,-0.025847078
2022/4/12,0.01145768
2022/4/13,0.016210375
2022/4/14,-0.030447256
2022/4/18,-0.001331576
2022/4/19,0.014016364
2022/4/20,-0.001016177
2022/4/21,-0.004855147
2022/4/22,-0.028215647
2022/4/25,0.006714543
2022/4/26,-0.038042588
2022/4/27,-0.001468054
2022/4/28,0.044165797
2022/4/29,-0.037291663
2022/5/2,0.001964723
2022/5/3,0.009576385
2022/5/4,0.040189884
2022/5/5,-0.057328616
2022/5/6,0.00471622
2022/5/9,-0.033752707
2022/5/10,0.015983903
2022/5/11,-0.053233534
2022/5/12,-0.02726236
2022/5/13,0.031417745
2022/5/16,-0.010729872
2022/5/17,0.025104965
2022/5/18,-0.058073258
2022/5/19,-0.024949966
2022/5/20,0.001745757
2022/5/23,0.039335194
2022/5/24,-0.01940304
2022/5/25,0.001139335
2022/5/26,0.022934632
2022/5/27,0.03994799
2022/5/31,-0.005360575
2022/6/1,-0.000873841
2022/6/2,0.016671827
2022/6/3,-0.039318929
2022/6/6,0.005214251
2022/6/7,0.017432851
2022/6/8,-0.005055932
2022/6/9,-0.036618148
2022/6/10,-0.039394388
2022/6/13,-0.039037123
2022/6/14,0.006650502
2022/6/15,0.019911968
2022/6/16,-0.04045891
2022/6/17,0.011467152
2022/6/21,0.032235484
2022/6/22,-0.003834471
2022/6/23,0.021344218
2022/6/24,0.024221453
2022/6/27,0
2022/6/28,-0.030242495
2022/6/29,0.01294001
2022/6/30,-0.018192306
2022/7/1,0.016035093
2022/7/5,0.01875362
2022/7/6,0.009561164
2022/7/7,0.023716219
2022/7/8,0.004703722
2022/7/11,-0.014868125
2022/7/12,0.006810508
2022/7/13,-0.002539867
2022/7/14,0.020275541
2022/7/15,0.011384918
2022/7/18,-0.020859163
2022/7/19,0.026371304
2022/7/20,0.013419289
2022/7/21,0.014981263
2022/7/22,-0.008143671
2022/7/25,-0.007425794
2022/7/26,-0.008865527
2022/7/27,0.033661767
2022/7/28,0.003565427
2022/7/29,0.032266906
2022/8/1,-0.006172677
2022/8/2,-0.009330663
2022/8/3,0.037534222
2022/8/4,-0.00192788
2022/8/5,-0.001390106
2022/8/8,-0.002907196
2022/8/9,0.000303233
2022/8/10,0.025857408
2022/8/11,-0.004441482
2022/8/12,0.02119927
2022/8/15,0.006313516
2022/8/16,-0.000924281
2022/8/17,0.008746236
2022/8/18,-0.002294225
2022/8/19,-0.01521704
2022/8/22,-0.023298757
2022/8/23,-0.002031058
2022/8/24,0.001792297
2022/8/25,0.014812492
2022/8/26,-0.038428107
2022/8/29,-0.013784934
2022/8/30,-0.015423825
2022/8/31,-0.010691795
2022/9/1,0.004695621
2022/9/2,-0.013704488
2022/9/6,-0.008249082
2022/9/7,0.009211263
2022/9/8,-0.009664128
2022/9/9,0.018664271
2022/9/12,0.037785136
2022/9/13,-0.060471563
2022/9/14,0.009509798
2022/9/15,-0.019111205
2022/9/16,-0.01102069
2022/9/19,0.024773393
2022/9/20,0.015544107
2022/9/21,-0.020475825
2022/9/22,-0.006395588
2022/9/23,-0.015239352
2022/9/26,0.002257631
2022/9/27,0.006544763
2022/9/28,-0.012732142
2022/9/29,-0.050366609
2022/9/30,-0.030499474
2022/10/3,0.030289171
2022/10/4,0.025300141
2022/10/5,0.002051141
2022/10/6,-0.0066477
2022/10/7,-0.037409889
2022/10/10,0.002353091
2022/10/11,-0.010307818
2022/10/12,-0.004615791
2022/10/13,0.033060394
2022/10/14,-0.032771262
2022/10/17,0.028706822
2022/10/18,0.009365255
2022/10/19,0.000765143
2022/10/20,-0.003272588
2022/10/21,0.026699429
2022/10/24,0.014694267
2022/10/25,0.019153025
2022/10/26,-0.019822289
2022/10/27,-0.030938944
2022/10/28,0.072834554
2022/10/31,-0.01553039
2022/11/1,-0.017698722
2022/11/2,-0.038018528
2022/11/3,-0.043330298
2022/11/4,-0.001949154
2022/11/7,0.003894627
2022/11/8,0.004166406
2022/11/9,-0.033753205
2022/11/10,0.08523646
2022/11/11,0.019085372
2022/11/14,-0.009530913
2022/11/15,0.011799484
2022/11/16,-0.008366042
2022/11/17,0.012888006
2022/11/18,0.003774668
2022/11/21,-0.021918775
2022/11/22,0.014554941
2022/11/23,0.005908673
2022/11/25,-0.019788164
2022/11/28,-0.026615052
2022/11/29,-0.021375252
2022/11/30,0.047449919
2022/12/1,0.001890024
2022/12/2,-0.003377046
2022/12/5,-0.008015267
2022/12/6,-0.02569731
2022/12/7,-0.013880908
2022/12/8,0.012059664
2022/12/9,-0.003440632
2022/12/12,0.016257108
2022/12/13,0.006759489
2022/12/14,-0.015657763
2022/12/15,-0.047987681
2022/12/16,-0.014685905
2022/12/19,-0.016037485
2022/12/20,-0.00052887
2022/12/21,0.023530284
2022/12/22,-0.024059667
2022/12/23,-0.002802033
2022/12/27,-0.013975514
2022/12/28,-0.031165917
2022/12/29,0.027930623
2022/12/30,0.002465771
2023/1/3,-0.038122119
2023/1/4,0.01026137
2023/1/5,-0.010661193
2023/1/6,0.036133412
2023/1/9,0.004080605
2023/1/10,0.004446412
2023/1/11,0.020892558
2023/1/12,-0.000599472
2023/1/13,0.010068069
2023/1/17,0.008718317
2023/1/18,-0.005384428
2023/1/19,0.000443596
2023/1/20,0.019038327
2023/1/23,0.023228392
2023/1/24,0.010012885
2023/1/25,-0.004711741
2023/1/26,0.014694694
2023/1/27,0.013591684
2023/1/30,-0.020282501
2023/1/31,0.008980672
2023/2/1,0.007869612
2023/2/2,0.036392135
2023/2/3,0.024107095
2023/2/6,-0.018091448
2023/2/7,0.019061771
2023/2/8,-0.017810412
2023/2/9,-0.006935465
2023/2/10,0.002453169
2023/2/13,0.018632189
2023/2/14,-0.004233953
2023/2/15,0.013807614
2023/2/16,-0.01048431
2023/2/17,-0.007575159
2023/2/21,-0.027042178
2023/2/22,0.002891773
2023/2/23,0.003285074
2023/2/24,-0.018169232
2023/2/27,0.008213569
2023/2/28,-0.003453613
2023/3/1,-0.014348385
2023/3/2,0.004120529
2023/3/3,0.034488668
2023/3/6,0.018369346
2023/3/7,-0.014602463
2023/3/8,0.008342303
2023/3/9,-0.01502679
2023/3/10,-0.013976038
2023/3/13,0.013178746
2023/3/14,0.013990766
2023/3/15,0.002618095
2023/3/16,0.018521444
2023/3/17,-0.005468908
2023/3/20,0.015365242
2023/3/21,0.011873224
2023/3/22,-0.009145107
2023/3/23,0.006945356
2023/3/24,0.008271308
2023/3/27,-0.012369456
2023/3/28,-0.003988286
2023/3/29,0.019597444
2023/3/30,0.009841136
2023/3/31,0.015523308
2023/4/3,0.007672029
2023/4/4,-0.003254955
2023/4/5,-0.011354558
2023/4/6,0.005480985
2023/4/10,-0.016101296
2023/4/11,-0.007620136
2023/4/12,-0.004362723
2023/4/13,0.033535076
2023/4/14,-0.002116315
2023/4/17,0.000120912
2023/4/18,0.007476915
2023/4/19,0.006944019
2023/4/20,-0.005863457
2023/4/21,-0.009829042
2023/4/24,0.00187665
2023/4/25,-0.009480361
2023/4/26,-6.12E-05
2023/4/27,0.027999741
2023/4/28,0.007512637
2023/5/1,-0.000530533
2023/5/2,-0.006210585
2023/5/3,-0.00648834
2023/5/4,-0.009962813
2023/5/5,0.045859095
2023/5/8,-0.000403402
2023/5/9,-0.010021195
2023/5/10,0.010366915
2023/5/11,0.001094066
2023/5/12,-0.005432234
2023/5/15,-0.002901562
2023/5/16,0
2023/5/17,0.003596714
2023/5/18,0.013573564
2023/5/19,0.000628143
2023/5/22,-0.005495791
2023/5/23,-0.015270909
2023/5/24,0.001630748
2023/5/25,0.006670014
2023/5/26,0.014006296
2023/5/30,0.010603112
2023/5/31,-0.000282072
2023/6/1,0.015895563
2023/6/2,0.004763905
2023/6/5,-0.007599895
2023/6/6,-0.00206246
2023/6/7,-0.007786323
2023/6/8,0.015346567
2023/6/9,0.002157445
2023/6/12,0.015517804
2023/6/13,-0.002615099
2023/6/14,0.003485254
2023/6/15,0.011136396
2023/6/16,-0.005876994
2023/6/20,0.000486554
2023/6/21,-0.005691523
2023/6/22,0.016390204
2023/6/23,-0.001712645
2023/6/26,-0.007581672
2023/6/27,0.01494682
2023/6/28,0.006307818
2023/6/29,0.001794961
2023/6/30,0.022839568
2023/7/3,-0.007815106
2023/7/5,-0.00588863
2023/7/6,0.002505699
2023/7/7,-0.005908805
2023/7/10,-0.010915251
2023/7/11,-0.002813934
2023/7/12,0.008945459
2023/7/13,0.004049325
2023/7/14,0.000786994
2023/7/17,0.01715741
2023/7/18,-0.001341194
2023/7/19,0.007046751
2023/7/20,-0.010148599
2023/7/21,-0.006180781
2023/7/24,0.004211294
2023/7/25,0.00450334
2023/7/26,0.004534791
2023/7/27,-0.00660269
2023/7/28,0.013417448
2023/7/31,0.003161014
2023/8/1,-0.004285056
2023/8/2,-0.015611172
2023/8/3,-0.0073487
2023/8/4,-0.049211227
2023/8/7,-0.017404334
2023/8/8,0.005297682
2023/8/9,-0.008994706
2023/8/10,-0.001235558
2023/8/11,0.000337608
2023/8/14,0.00934927
2023/8/15,-0.0112634
2023/8/16,-0.004971474
2023/8/17,-0.014662182
2023/8/18,0.002812209
2023/8/21,0.007707042
2023/8/22,0.00787381
2023/8/23,0.021711543
2023/8/24,-0.026519021
2023/8/25,0.012563791
2023/8/28,0.008807216
2023/8/29,0.021575849
2023/8/30,0.018990864
2023/8/31,0.001171666
2023/9/1,0.008427707
2023/9/5,0.001265992
2023/9/6,-0.036449648
2023/9/7,-0.029685855
2023/9/8,0.003485742
2023/9/11,0.006600875
2023/9/12,-0.017207938
2023/9/13,-0.011925628
2023/9/14,0.008744197
2023/9/15,-0.004162539
2023/9/18,0.016771798
2023/9/19,0.006161915
2023/9/20,-0.020194779
2023/9/21,-0.008929259
2023/9/22,0.004932332
2023/9/25,0.007353443
2023/9/26,-0.023676569
2023/9/27,-0.008937361
2023/9/28,0.001524425
2023/9/29,0.003041807
2023/10/2,0.014726613
2023/10/3,-0.007800199
2023/10/4,0.007282098
2023/10/5,0.007172109
2023/10/6,0.014642881
2023/10/9,0.008415623
2023/10/10,-0.00335791
2023/10/11,0.007873101
2023/10/12,0.005048402
2023/10/13,-0.010346038
2023/10/16,-0.000727276
2023/10/17,-0.008823444
2023/10/18,-0.007422333
2023/10/19,-0.002163403
2023/10/20,-0.014813378
2023/10/23,0.000693857
2023/10/24,0.002540209
2023/10/25,-0.013583581
2023/10/26,-0.024913368
2023/10/27,0.007937814
2023/10/30,0.012230141
2023/10/31,0.002814834
2023/11/1,0.01856529
2023/11/2,0.020482071
2023/11/3,-0.005194682
2023/11/6,0.014499518
2023/11/7,0.014347535
2023/11/8,0.005867564
2023/11/9,-0.002628052
2023/11/10,0.02295456
2023/11/13,-0.008620726
2023/11/14,0.014184636
2023/11/15,0.003036415
2023/11/16,0.009001435
2023/11/17,-0.000105449
2023/11/20,0.009235491
2023/11/21,-0.004239806
2023/11/22,0.003508306
2023/11/24,-0.007028963
2023/11/27,-0.000947976
2023/11/28,0.003208857
2023/11/29,-0.005424276
2023/11/30,0.003058091
2023/12/1,0.006768316
2023/12/4,-0.009509641
2023/12/5,0.020844417
2023/12/6,-0.005703253
2023/12/7,0.010088206
2023/12/8,0.007385021
2023/12/11,-0.013011632
2023/12/12,0.007889031
2023/12/13,0.016553653
2023/12/14,0.000757346
2023/12/15,-0.002729429
2023/12/18,-0.008539654
2023/12/19,0.005345863
2023/12/20,-0.010771713
2023/12/21,-0.000770337
2023/12/22,-0.005562907
2023/12/26,-0.002844909
2023/12/27,0.000517801
2023/12/28,0.002223858
2023/12/29,-0.005438984
2024/1/2,-0.036442667
2024/1/3,-0.007515811
2024/1/4,-0.012781345
2024/1/5,-0.00402118
2024/1/8,0.023887306
2024/1/9,-0.002265979
2024/1/10,0.00565539
2024/1/11,-0.003227722
2024/1/12,0.001776524
2024/1/16,-0.012393602
2024/1/17,-0.005186972
2024/1/18,0.032051593
2024/1/19,0.015413604
2024/1/22,0.012089862
2024/1/23,0.006631234
2024/1/24,-0.003490046
2024/1/25,-0.00169801
2024/1/26,-0.009053704
2024/1/29,-0.003592279
2024/1/30,-0.019433535
2024/1/31,-0.019547294
2024/2/1,0.013252436
2024/2/2,-0.005419847
2024/2/5,0.009798447
2024/2/6,0.008594676
2024/2/7,0.000580943
2024/2/8,-0.005771318
2024/2/9,0.004085636
2024/2/12,-0.009042643
2024/2/13,-0.011338417
2024/2/14,-0.004821401
2024/2/15,-0.001575982
2024/2/16,-0.008466154
2024/2/20,-0.004122301
2024/2/21,0.004177259
2024/2/22,0.011181081
2024/2/23,-0.010084652
2024/2/26,-0.007479193
2024/2/27,0.008081613
2024/2/28,-0.006647497
2024/2/29,-0.003699929
2024/3/1,-0.006048685
2024/3/4,-0.025708908
2024/3/5,-0.028853224
2024/3/6,-0.005895497
2024/3/7,-0.000709845
2024/3/8,0.010184664
2024/3/11,0.011762141
2024/3/12,0.002774609
2024/3/13,-0.012196576
2024/3/14,0.010868108
2024/3/15,-0.002199019
2024/3/18,0.006352186
2024/3/19,0.013493726
2024/3/20,0.014601975
2024/3/21,-0.041715621
2024/3/22,0.005296088
2024/3/25,-0.008334963
2024/3/26,-0.006694918
2024/3/27,0.020990745
2024/3/28,-0.010615261
2024/4/1,-0.008491681
2024/4/2,-0.007023447
2024/4/3,0.004786064
